,BPI_Challenge_2012.b7117f80-cb38-490a-92cf-83844582f96f.pnml,BPI_Challenge_2012.dc0aa59e-61bf-411b-8567-a3b26c3592a7.pnml,BPI_Challenge_2012.08db9bfd-b112-4197-92ad-150d2f30c6e2.pnml,BPI_Challenge_2012.b90f09a3-c8b8-4afc-a379-1f7bd06f6972.pnml,BPI_Challenge_2012.e7cb3bd3-ae71-4082-866c-b57882a73b73.pnml,BPI_Challenge_2012.3226b1bc-bf69-4279-8d3f-3da3e311d875.pnml,BPI_Challenge_2012.580b0ccb-a018-4472-80dd-a44e8d49537c.pnml,BPI_Challenge_2012.2d68ed30-cf88-49c7-879c-4571858a1c13.pnml,BPI_Challenge_2012.f0bf0a5d-1dfa-4880-a132-0be5f80354cf.pnml,BPI_Challenge_2012.a90ce7e4-81e1-4089-a259-d8b411318672.pnml,BPI_Challenge_2012.095a9248-4c32-4aca-b60b-2481ece88852.pnml,BPI_Challenge_2012.8dd76103-bafb-44e6-9846-82efd111ccf7.pnml,BPI_Challenge_2012.76c87124-025d-4aa6-9154-b84d86f9ec0a.pnml,BPI_Challenge_2012.3776bb87-0ceb-44cc-b8aa-1ea5a48ad231.pnml,BPI_Challenge_2012.f58b8813-8f72-48b2-a3b5-fb768238d7b4.pnml,BPI_Challenge_2012.bd28b87c-883f-46e7-980e-e7d3c881e7af.pnml,BPI_Challenge_2012.612a8436-d4af-4f20-b99f-9a0d232df47e.pnml,BPI_Challenge_2012.c9f44678-e401-4446-8ca8-6143ed0b57e8.pnml,BPI_Challenge_2012.98d91d50-ff6d-4854-a6d6-332f1f05555d.pnml,BPI_Challenge_2012.512eca77-bc93-41c9-8f0f-416bba7f4bb5.pnml,BPI_Challenge_2012.c6ff70a1-7215-4587-9879-bcddb5808011.pnml,BPI_Challenge_2012.eb904056-a521-40b2-b062-3a1631ce37d1.pnml,BPI_Challenge_2012.43c8aa74-a6f7-4ac1-9538-a5986ec9f4aa.pnml,BPI_Challenge_2012.a2859b40-7f76-4c87-a156-f2efe35b6bf5.pnml,BPI_Challenge_2012.5172eb7f-11cb-4f53-9de6-ba496d6ea5bc.pnml,BPI_Challenge_2012.59c5682d-b8f2-4923-b110-cfeb99da5e09.pnml,BPI_Challenge_2012.94b5033c-8ea2-4093-8061-8a128c05c252.pnml,BPI_Challenge_2012.420e6f2f-c72a-45ed-847b-2fae6303034e.pnml,BPI_Challenge_2012.f75500b7-06db-4fb0-8cce-afb9189d5402.pnml,BPI_Challenge_2012.c8a738c7-a15e-475c-83db-e5f782ce8d0e.pnml,BPI_Challenge_2012.9c259212-6496-4770-9fd6-15d75a764d96.pnml,BPI_Challenge_2012.a169bda7-f582-4589-919f-927bc53322df.pnml,BPI_Challenge_2012.de927382-50d5-4217-b33e-9b1c084d5c44.pnml,BPI_Challenge_2012.dcaae451-0d80-45e1-a21f-580a09d87397.pnml,BPI_Challenge_2012.0064a212-a5ed-4a12-947a-b4ee3d1b4564.pnml,BPI_Challenge_2012.cd76a7f0-e1d5-4042-bd92-7cc6e89c4757.pnml,BPI_Challenge_2012.19b0bbee-d7b8-4667-bf8d-b39ea17f819d.pnml,BPI_Challenge_2012.3304a063-1c03-4fa7-b8b3-34737579e674.pnml,BPI_Challenge_2012.3b50dd9f-e80d-4031-8242-42e7ea704a81.pnml,BPI_Challenge_2012.3c900653-3559-4c4b-99a1-450e3809ac4c.pnml,BPI_Challenge_2012.bfc1c94b-6ac2-4396-a6e3-81d17d5dddfa.pnml,BPI_Challenge_2012.98b2528d-c5ae-456e-8fbe-2f880487c632.pnml,BPI_Challenge_2012.1fba2b4d-0560-4d2c-a1c6-0eba6a4f177c.pnml,BPI_Challenge_2012.ed1fce6d-1c1e-4d4b-8b68-f48f4bf79640.pnml,BPI_Challenge_2012.fba096f9-bb46-4110-bf70-92d2150b2835.pnml,BPI_Challenge_2012.f31e8d0a-4a24-405e-b7ab-b9a6353a15c2.pnml,BPI_Challenge_2012.608ddf76-3edc-4ddf-9ec5-b0ee2c3fdbd1.pnml,BPI_Challenge_2012.4e949a7e-3d6a-4192-a3a0-83b8673711a8.pnml,BPI_Challenge_2012.657dbf1d-d38b-4348-ae4f-ce19325ee3ff.pnml,BPI_Challenge_2012.2d62f1dc-d53c-42a2-a272-db4ef00346f2.pnml,BPI_Challenge_2012.420f65f1-c007-48db-a393-0975c4a9a589.pnml,BPI_Challenge_2012.ad1bf3ca-655d-4ea2-9473-bf66c02e7092.pnml,BPI_Challenge_2012.3aaa7e17-b984-4cf8-9301-a1d2b46ee1fa.pnml,BPI_Challenge_2012.966a8360-77db-4cd8-bf1d-bf5cf7cb1f4c.pnml,BPI_Challenge_2012.8da129a6-99e6-481a-a3c0-5c008765975b.pnml,BPI_Challenge_2012.28e062b2-6736-4d93-965e-c796b0063e42.pnml,BPI_Challenge_2012.5477599c-71a1-43ec-9eaf-530c9d37429f.pnml,BPI_Challenge_2012.7c928206-afc8-425a-9694-4facad47a1ad.pnml,BPI_Challenge_2012.2dd224a2-1c9d-41fc-b77f-fdc8b2d288c6.pnml,BPI_Challenge_2012.a251888a-c848-436c-ad70-c7ed35c1965e.pnml,BPI_Challenge_2012.a8e2053f-f7f0-41b0-840b-8fb83e1a2a70.pnml,BPI_Challenge_2012.11fbb10c-0881-415e-8674-8907bc2de899.pnml,BPI_Challenge_2012.e7c90d39-8fa9-49c3-ade5-477c5ae002e3.pnml,BPI_Challenge_2012.430b2104-4320-44fd-9192-247d89797f8f.pnml,BPI_Challenge_2012.daff0008-2f9e-4487-a96a-370fa3a7835a.pnml,BPI_Challenge_2012.fc3d48a0-17da-4b37-93f1-59329737450e.pnml,BPI_Challenge_2012.f576ee6a-4ad7-4050-b116-d2640003a3d7.pnml,BPI_Challenge_2012.c0bb00d8-1916-4c98-b241-048b66ba25ab.pnml,BPI_Challenge_2012.5851cec6-79d9-48ee-bb59-83a1f180a338.pnml,BPI_Challenge_2012.fca66884-d13e-48c0-9f07-d464ed54ff5f.pnml,BPI_Challenge_2012.2bb9c72f-fc09-4417-9417-54dab403be22.pnml,BPI_Challenge_2012.162d629b-9220-4c6d-9b71-b3bc6949b7a1.pnml,BPI_Challenge_2012.5fbd385b-aa68-4e9b-bd1a-eea17edc30f7.pnml,BPI_Challenge_2012.1e813ca7-6dab-419f-bf2b-2a00917fb07c.pnml,BPI_Challenge_2012.2792e49b-02b3-4958-9190-20c73d1c2fe5.pnml,BPI_Challenge_2012.5a14d014-04fe-479a-a0dc-e277c7ffd98c.pnml,BPI_Challenge_2012.556b3e57-a88f-406f-9dcc-cb6a9930bc56.pnml,BPI_Challenge_2012.9bb8d0cf-c586-48f5-9c1d-32e008557adc.pnml,BPI_Challenge_2012.9ed36524-63c3-4756-a096-fd28dd360e30.pnml
BPI_Challenge_2012.eb904056-a521-40b2-b062-3a1631ce37d1.pnml,9.060699999974275e-05,6.770599999939009e-05,6.727600000022704e-05,6.818600000002562e-05,6.718099999947214e-05,8.633600000074182e-05,8.781799999990625e-05,8.632699999999716e-05,8.737699999983306e-05,6.678499999956955e-05,8.721400000055723e-05,6.68480000003413e-05,6.714799999940624e-05,6.658299999973138e-05,6.698500000013041e-05,6.665100000002866e-05,6.678600000054047e-05,6.650400000030032e-05,8.652200000014432e-05,6.703099999949558e-05,6.628599999913831e-05,6.648599999969917e-05,8.518300000037726e-05,6.683700000031934e-05,6.66919999998683e-05,8.255799999989932e-05,6.61869999998288e-05,8.609499999945314e-05,8.8158999999699e-05,6.729900000035371e-05,8.610099999994958e-05,6.578599999951251e-05,6.754999999980527e-05,6.6384999999336e-05,6.665100000002866e-05,6.668900000050826e-05,8.62100000000865e-05,6.630599999990494e-05,8.891199999983002e-05,8.999799999998004e-05,6.624500000018685e-05,6.679300000023147e-05,8.588599999992397e-05,6.614299999974094e-05,6.639199999991519e-05,8.665699999976795e-05,6.647100000023443e-05,8.592599999968087e-05,6.644599999994227e-05,7.721500000013037e-05,6.584299999978782e-05,6.582100000063207e-05,8.622000000002572e-05,6.615700000001112e-05,6.639699999944071e-05,6.667899999968085e-05,8.634300000043282e-05,8.569599999930233e-05,8.643600000013407e-05,6.683999999967938e-05,6.661099999938358e-05,6.673599999995616e-05,6.708999999993637e-05,8.63070000001187e-05,8.619100000029079e-05,6.618600000063424e-05,6.721099999928981e-05,6.702499999988731e-05,6.710900000062026e-05,8.607000000004916e-05,6.686000000044601e-05,8.611799999957981e-05,8.573399999978193e-05,8.66719999992327e-05,8.506499999949568e-05,6.693699999971159e-05,6.67649999996911e-05,6.795000000003881e-05,6.747499999981699e-05
BPI_Challenge_2012.43c8aa74-a6f7-4ac1-9538-a5986ec9f4aa.pnml,8.938999999941188e-05,6.699199999982142e-05,7.498899999980324e-05,6.768899999975986e-05,6.728100000064074e-05,9.104499999956772e-05,8.846700000031404e-05,8.590199999947146e-05,8.652799999975258e-05,6.652599999945608e-05,8.692900000006887e-05,6.725099999993489e-05,6.643600000000305e-05,6.637699999956226e-05,6.650400000030032e-05,6.696500000025196e-05,6.66120000003545e-05,6.649100000011288e-05,8.62689999996391e-05,6.659800000008431e-05,6.659600000080701e-05,6.678799999981777e-05,8.546400000053467e-05,6.666599999949341e-05,6.784900000056382e-05,6.61489999993492e-05,6.711100000078574e-05,8.57620000003223e-05,8.737399999958484e-05,6.686800000021975e-05,9.610900000023292e-05,6.581400000005289e-05,6.675499999975187e-05,6.637200000003673e-05,6.643600000000305e-05,6.700299999984338e-05,8.651999999997884e-05,6.64660000007089e-05,6.652600000034425e-05,8.663100000028123e-05,6.59560000002557e-05,6.719599999982506e-05,8.532599999977464e-05,6.625900000045704e-05,6.670299999989027e-05,8.786300000007685e-05,6.561899999990572e-05,8.557700000011437e-05,6.638400000014144e-05,7.746300000022188e-05,6.645199999955054e-05,6.626399999998256e-05,8.673800000025267e-05,6.62549999992379e-05,6.627899999944731e-05,6.632699999986613e-05,8.568800000041676e-05,8.55209999999218e-05,8.58579999993836e-05,6.751400000037933e-05,6.632100000025787e-05,6.67599999992774e-05,6.690199999948021e-05,8.553700000035747e-05,8.462200000014519e-05,6.613800000021541e-05,6.78929999997635e-05,6.730399999987924e-05,9.523299999969481e-05,8.550400000029157e-05,6.700199999976064e-05,8.55539999999877e-05,8.681300000024095e-05,8.630099999962226e-05,8.580099999999646e-05,6.724299999927297e-05,6.662299999948829e-05,6.744099999966835e-05,6.77749999997701e-05
BPI_Challenge_2012.a2859b40-7f76-4c87-a156-f2efe35b6bf5.pnml,8.940299999959933e-05,6.79520000002043e-05,6.771600000021749e-05,6.80769999998887e-05,6.763499999973277e-05,8.701500000007911e-05,8.7982000000153e-05,8.67499999994692e-05,8.766100000023869e-05,6.667899999968085e-05,8.745199999982134e-05,6.786999999963683e-05,6.657099999962668e-05,6.642399999989834e-05,6.691000000014213e-05,6.720499999968155e-05,6.726099999987412e-05,6.700500000000886e-05,6.731299999973572e-05,6.757699999937472e-05,6.745000000041301e-05,6.632200000034061e-05,8.550399999940339e-05,6.645200000043872e-05,6.658399999981413e-05,6.643900000025127e-05,9.853699999951004e-05,8.625400000017436e-05,8.748799999924728e-05,6.67249999999342e-05,6.661499999971454e-05,6.637400000020222e-05,6.735500000054628e-05,8.495299999999872e-05,6.59160000004988e-05,6.620499999954177e-05,8.693499999967713e-05,6.629000000035745e-05,6.69159999997504e-05,8.533799999987934e-05,6.622499999942022e-05,6.756700000032367e-05,8.541999999955863e-05,6.577599999957329e-05,6.669799999947656e-05,6.643899999936309e-05,6.575899999994306e-05,8.635300000037205e-05,6.626799999942534e-05,7.775899999984404e-05,6.60080000001173e-05,6.645699999996424e-05,8.610399999930962e-05,6.613600000004993e-05,9.686399999964124e-05,6.659400000064153e-05,8.557799999930893e-05,8.616199999966767e-05,8.642100000066932e-05,6.6270000000479e-05,8.634900000004109e-05,6.654299999997448e-05,6.718200000044305e-05,8.567600000031206e-05,6.719300000046502e-05,6.61920000002425e-05,6.714099999971523e-05,6.776900000016184e-05,8.715199999986822e-05,8.578599999964354e-05,6.672299999976872e-05,8.613900000042918e-05,8.634299999954465e-05,8.632899999927446e-05,8.564299999935798e-05,6.648400000042187e-05,6.660400000058075e-05,6.811100000003734e-05,6.825999999993115e-05
BPI_Challenge_2012.5172eb7f-11cb-4f53-9de6-ba496d6ea5bc.pnml,8.934599999932402e-05,6.816500000006442e-05,6.808400000046788e-05,6.776499999983088e-05,6.768700000048256e-05,8.690499999985946e-05,8.726600000041884e-05,8.771400000018303e-05,8.677000000023583e-05,6.69279999998551e-05,8.720800000006079e-05,6.768200000006885e-05,6.668599999937186e-05,6.578600000040069e-05,6.628700000010923e-05,6.697199999994297e-05,6.730199999971376e-05,6.704900000009673e-05,6.626700000023078e-05,6.647799999992543e-05,6.665300000019414e-05,9.434600000002291e-05,8.579100000005724e-05,6.664300000025491e-05,6.651900000065325e-05,6.657700000012312e-05,8.661299999968008e-05,8.639599999948899e-05,8.887099999999037e-05,7.35909999995954e-05,6.686899999941431e-05,6.674300000053535e-05,6.740099999991145e-05,8.577599999970431e-05,6.626700000023078e-05,6.732700000000591e-05,8.645099999959882e-05,6.59059999996714e-05,8.678700000075423e-05,8.572600000000818e-05,6.589699999981491e-05,6.751300000029659e-05,8.549699999971239e-05,6.627700000017e-05,6.629300000060567e-05,6.662399999957103e-05,6.604200000026594e-05,8.579100000005724e-05,6.706200000028417e-05,7.822700000037486e-05,6.613800000021541e-05,6.663000000006747e-05,8.612500000015899e-05,6.599499999992986e-05,8.656299999998396e-05,6.64959999996384e-05,8.570899999948978e-05,8.726599999953066e-05,8.685400000008059e-05,6.681000000074988e-05,8.524600000026084e-05,0.00010337899999957045,8.674100000050089e-05,8.587299999973652e-05,6.686299999980605e-05,6.674299999964717e-05,6.730099999963102e-05,6.716800000017287e-05,8.73779999999158e-05,8.661299999968008e-05,6.676799999993932e-05,8.595799999966403e-05,8.65760000001714e-05,8.673999999952997e-05,8.660299999974086e-05,6.710900000062026e-05,6.70890000007418e-05,6.674800000006087e-05,6.78929999997635e-05
BPI_Challenge_2012.59c5682d-b8f2-4923-b110-cfeb99da5e09.pnml,8.956799999992882e-05,6.909199999949323e-05,6.777100000032732e-05,6.738599999955852e-05,6.761499999985432e-05,8.818599999926846e-05,8.803199999984912e-05,8.740100000004247e-05,8.737300000039028e-05,6.624500000018685e-05,8.625600000033984e-05,0.00010283800000010501,6.751000000004836e-05,6.655299999991371e-05,6.688900000018094e-05,6.633200000027983e-05,6.688899999929276e-05,6.711699999950582e-05,6.638099999989322e-05,6.657099999962668e-05,6.661099999938358e-05,8.628399999999203e-05,8.592899999992909e-05,7.334699999983485e-05,6.722600000053092e-05,6.671599999918953e-05,8.570199999979877e-05,8.583700000031058e-05,8.76469999999685e-05,8.713499999934982e-05,6.686899999941431e-05,6.624199999993863e-05,6.784899999967564e-05,8.578900000077994e-05,6.666500000029885e-05,6.65859999999796e-05,8.64910000002439e-05,6.672600000001694e-05,8.632100000038889e-05,8.543199999966333e-05,6.59629999999467e-05,6.74590000002695e-05,8.55939999997446e-05,6.57930000000917e-05,6.629499999988298e-05,6.723400000030466e-05,6.657000000043212e-05,7.835500000030748e-05,6.652099999993055e-05,7.812100000048616e-05,6.639900000049437e-05,6.648200000025639e-05,8.653400000024902e-05,6.622399999933748e-05,8.660800000015456e-05,6.591999999994158e-05,8.529499999987422e-05,8.602000000035304e-05,8.642099999978115e-05,6.714800000029442e-05,8.62220000001912e-05,8.602299999971308e-05,8.666500000042987e-05,8.652100000006158e-05,6.667600000032081e-05,6.63379999998881e-05,6.772700000023946e-05,6.731599999998394e-05,8.680999999999273e-05,9.549900000038747e-05,6.648200000025639e-05,8.634400000051556e-05,8.626699999947363e-05,8.628199999982655e-05,9.302499999996883e-05,6.746899999932054e-05,6.719299999957684e-05,6.680899999977896e-05,6.739899999974597e-05
BPI_Challenge_2012.94b5033c-8ea2-4093-8061-8a128c05c252.pnml,8.851599999992743e-05,6.834700000002414e-05,6.687000000038523e-05,6.665100000002866e-05,6.774700000011791e-05,8.803500000009734e-05,8.709000000006739e-05,8.657299999992318e-05,8.846900000047953e-05,6.642900000031204e-05,8.633500000065908e-05,8.620200000031275e-05,6.623999999977315e-05,6.566099999982811e-05,7.432899999937348e-05,6.588900000004116e-05,6.610799999950956e-05,6.658900000022783e-05,6.662799999990199e-05,6.654700000030545e-05,6.597700000021689e-05,8.605299999953075e-05,8.566200000004187e-05,8.625200000000888e-05,6.744999999952483e-05,6.639899999960619e-05,8.516599999985885e-05,8.648100000030468e-05,8.67720000004013e-05,8.678399999961783e-05,7.261000000013951e-05,6.654800000038819e-05,6.718200000044305e-05,8.545999999931553e-05,7.276799999988981e-05,6.62650000000653e-05,8.660800000015456e-05,6.61869999998288e-05,8.561299999954031e-05,8.579799999974824e-05,6.61400000003809e-05,6.669799999947656e-05,8.492600000042927e-05,7.227299999978953e-05,6.664600000050314e-05,6.71519999997372e-05,6.660599999985806e-05,6.654000000061444e-05,6.631400000056686e-05,7.826399999988354e-05,6.608799999963111e-05,6.698500000013041e-05,8.665299999943699e-05,6.592400000027254e-05,9.535300000074187e-05,6.658100000045408e-05,8.606300000035816e-05,8.613199999985e-05,6.623699999952493e-05,6.587900000010194e-05,8.579599999958276e-05,8.710400000033758e-05,8.590800000085608e-05,8.567400000014658e-05,6.657899999940042e-05,6.605300000028791e-05,6.6804999999448e-05,6.73980000005514e-05,8.60989999997841e-05,8.59479999997248e-05,6.69330000002688e-05,8.69579999998038e-05,8.619000000020804e-05,8.600500000000011e-05,8.607999999998839e-05,6.66520000001114e-05,6.759000000045035e-05,8.692599999982065e-05,8.976999999976698e-05
BPI_Challenge_2012.420e6f2f-c72a-45ed-847b-2fae6303034e.pnml,8.879800000016758e-05,6.819700000004758e-05,6.722599999964274e-05,6.70789999999144e-05,6.737999999995026e-05,8.817000000060915e-05,8.70290000003493e-05,8.631100000044967e-05,8.680200000021898e-05,6.659200000047605e-05,6.788100000054698e-05,8.666699999970717e-05,6.686199999972331e-05,6.625000000060055e-05,8.70239999999356e-05,6.68150000002754e-05,6.675900000008284e-05,6.681300000010992e-05,6.620999999995547e-05,6.658300000061956e-05,6.664499999953222e-05,8.587400000070744e-05,8.630899999939601e-05,8.627900000046651e-05,6.727199999989608e-05,6.635899999984929e-05,8.587000000037648e-05,8.548899999993864e-05,8.755799999971003e-05,8.642700000027759e-05,6.88199999991923e-05,6.583199999976586e-05,6.755199999997075e-05,8.522799999965969e-05,6.633800000077628e-05,6.651900000065325e-05,8.745399999998682e-05,6.666800000054707e-05,8.242300000027569e-05,8.669099999991658e-05,6.585700000005801e-05,6.735000000013258e-05,8.600700000016559e-05,8.575399999966038e-05,6.586399999974901e-05,6.67700000001048e-05,6.643399999983757e-05,6.591499999952788e-05,6.674699999997813e-05,7.785399999971077e-05,6.632299999953517e-05,6.716099999959368e-05,8.65329999992781e-05,6.666799999965889e-05,6.709999999987559e-05,6.677499999963032e-05,8.607899999990565e-05,8.600700000016559e-05,6.674400000061809e-05,6.715900000031638e-05,8.639099999996347e-05,8.604900000008797e-05,8.681700000057191e-05,8.592300000032083e-05,6.682900000054559e-05,6.665300000019414e-05,6.72630000000396e-05,6.839200000019474e-05,8.631599999997519e-05,8.657000000056314e-05,0.00010039399999950405,8.62619999999481e-05,8.692000000021238e-05,8.739100000010325e-05,8.59980000003091e-05,6.670800000030397e-05,6.759299999981039e-05,8.787500000018156e-05,8.716299999989019e-05
BPI_Challenge_2012.f75500b7-06db-4fb0-8cce-afb9189d5402.pnml,8.998499999979259e-05,6.958799999967624e-05,6.805100000040198e-05,6.896099999931238e-05,6.799999999973494e-05,8.84660000002313e-05,8.919299999998742e-05,8.876500000010168e-05,0.00010673600000021821,6.853799999984034e-05,6.920099999963014e-05,8.840099999929407e-05,6.783899999973642e-05,6.736099999926637e-05,8.930400000028982e-05,6.779100000020577e-05,6.774800000020065e-05,6.852899999998385e-05,6.763200000037273e-05,7.445399999994606e-05,6.740300000007693e-05,8.717900000032586e-05,8.682599999954022e-05,8.747700000011349e-05,8.855600000057251e-05,6.791299999964195e-05,8.698200000001322e-05,8.72200000001655e-05,8.755999999987552e-05,8.74890000002182e-05,6.729899999946554e-05,6.738900000069492e-05,7.177000000080369e-05,8.667400000028636e-05,6.717599999994661e-05,6.741799999954168e-05,8.796500000052276e-05,6.739899999974597e-05,6.722399999947726e-05,6.814300000002049e-05,7.648700000029152e-05,6.824200000021818e-05,8.686099999977159e-05,8.758899999961045e-05,6.726900000053604e-05,6.855999999988427e-05,6.764100000022921e-05,8.737199999941936e-05,9.096999999957944e-05,7.913899999945073e-05,6.723899999983018e-05,6.790700000003369e-05,8.761700000015082e-05,6.713100000066419e-05,6.814699999946328e-05,6.796100000006078e-05,8.739000000002051e-05,8.784100000003292e-05,6.799099999987845e-05,6.813000000072122e-05,8.847500000008779e-05,8.744500000013034e-05,8.75969999993842e-05,8.820700000011783e-05,6.778399999962659e-05,6.754300000011426e-05,6.81949999998821e-05,6.859099999978469e-05,8.816999999972097e-05,8.762399999984183e-05,8.763599999994653e-05,8.751900000003587e-05,8.824399999962651e-05,8.849199999971802e-05,8.827999999994063e-05,6.781399999944426e-05,6.882000000008048e-05,8.852100000034113e-05,8.78690000005733e-05
BPI_Challenge_2012.c8a738c7-a15e-475c-83db-e5f782ce8d0e.pnml,8.875599999935702e-05,6.775999999941718e-05,6.75820000006766e-05,6.786099999978035e-05,6.81930000006048e-05,8.685700000032881e-05,8.825399999956574e-05,8.638300000018972e-05,6.787899999949332e-05,6.758299999987116e-05,6.71069999995666e-05,8.721199999950358e-05,6.634599999966184e-05,6.6263000000788e-05,8.76469999999685e-05,6.635200000015828e-05,6.701099999961713e-05,6.746100000043498e-05,6.782500000035441e-05,6.690699999989391e-05,6.661599999979728e-05,8.614299999987196e-05,8.584099999975336e-05,8.625400000017436e-05,8.649700000074034e-05,6.666600000038159e-05,8.609600000042406e-05,8.671099999979504e-05,8.750800000001391e-05,8.617499999985512e-05,6.605299999939973e-05,6.591000000000236e-05,8.669300000008207e-05,8.530000000028792e-05,6.628199999969553e-05,6.704000000024024e-05,8.594200000011654e-05,6.689599999987195e-05,6.630800000007042e-05,6.672800000018242e-05,6.667799999959811e-05,9.541899999998549e-05,9.370899999971982e-05,8.512099999968825e-05,6.558200000039704e-05,6.661500000060272e-05,9.998600000038493e-05,8.650100000018313e-05,8.639099999996347e-05,7.792200000000804e-05,6.682300000004915e-05,6.720999999920707e-05,8.625200000000888e-05,6.712600000025049e-05,6.67630000004138e-05,6.676799999993932e-05,8.607999999998839e-05,8.546599999981197e-05,6.64839999995337e-05,6.841499999943323e-05,9.073900000000634e-05,8.569600000019051e-05,8.698200000001322e-05,8.783900000075562e-05,6.725200000001763e-05,6.664600000050314e-05,6.740099999991145e-05,6.759499999997587e-05,6.701900000027905e-05,8.64979999999349e-05,8.58699999994883e-05,8.629399999993126e-05,8.706699999994072e-05,9.413599999952282e-05,8.663300000044671e-05,0.00010248400000012481,6.76500000000857e-05,8.802800000040634e-05,8.688299999981552e-05
BPI_Challenge_2012.9c259212-6496-4770-9fd6-15d75a764d96.pnml,8.832199999986301e-05,6.794300000034781e-05,6.734900000004984e-05,6.754699999955704e-05,6.735799999990633e-05,8.80359999992919e-05,8.732499999997145e-05,8.629000000048848e-05,6.802500000002709e-05,6.737799999978478e-05,6.66919999998683e-05,9.145899999918328e-05,6.720099999935059e-05,6.628299999977827e-05,8.711200000011132e-05,6.64090000004336e-05,6.694300000020803e-05,9.442100000001119e-05,6.715999999951094e-05,6.687199999966253e-05,6.596400000002944e-05,8.613199999985e-05,8.488000000017593e-05,8.566600000037283e-05,8.659699999924442e-05,8.689299999975475e-05,9.365000000016721e-05,8.639300000012895e-05,8.689199999967201e-05,8.611400000013703e-05,6.601800000005653e-05,6.596099999978122e-05,8.667300000020361e-05,8.545699999995549e-05,6.659099999950513e-05,6.662899999998473e-05,9.10299999992148e-05,6.64610000002952e-05,6.564400000019788e-05,6.693000000002058e-05,6.695999999983826e-05,8.639200000004621e-05,8.576499999968235e-05,8.610199999914414e-05,6.613499999996719e-05,6.66450000004204e-05,8.62449999994297e-05,8.623899999982143e-05,8.748800000013546e-05,7.832100000015885e-05,6.622499999942022e-05,6.613499999996719e-05,8.620900000000375e-05,6.689000000026368e-05,6.668099999984634e-05,6.732100000039765e-05,8.627899999957833e-05,8.582599999940044e-05,6.67350000007616e-05,6.701000000042256e-05,6.704000000024024e-05,8.614999999956297e-05,8.506899999982664e-05,8.63280000000799e-05,8.657799999944871e-05,6.63169999999269e-05,6.739799999966323e-05,6.741300000001615e-05,6.636300000018025e-05,8.652999999991806e-05,8.549000000002138e-05,8.598800000036988e-05,8.650800000076231e-05,8.685799999952337e-05,8.635200000028931e-05,8.627000000061003e-05,6.735699999982359e-05,8.726799999969614e-05,8.701399999999637e-05
BPI_Challenge_2012.a169bda7-f582-4589-919f-927bc53322df.pnml,8.812899999988133e-05,7.125999999946231e-05,6.698500000013041e-05,7.444700000025506e-05,6.709899999979285e-05,8.70570000000015e-05,8.984399999967252e-05,8.660199999965812e-05,6.805599999992751e-05,6.682899999965741e-05,6.713700000027245e-05,8.680899999990999e-05,6.649799999980388e-05,6.66139999996318e-05,8.61370000002637e-05,6.620999999995547e-05,6.656600000010116e-05,8.691699999996416e-05,6.678300000029225e-05,6.676399999960836e-05,6.53050000005706e-05,8.668800000055654e-05,8.55729999997834e-05,8.572600000000818e-05,8.606899999996642e-05,8.654200000002277e-05,8.517099999938438e-05,8.545900000012097e-05,8.679799999988802e-05,8.62899999996003e-05,6.709399999937915e-05,6.568399999995478e-05,8.698899999970422e-05,9.54049999997153e-05,6.587300000049368e-05,6.630000000029668e-05,8.70309999996266e-05,6.639199999991519e-05,6.60359999997695e-05,6.59680000003604e-05,6.636500000034573e-05,8.641600000025562e-05,8.591000000013338e-05,8.610700000044602e-05,6.644400000066497e-05,6.674000000028713e-05,8.620700000072645e-05,8.62829999999093e-05,8.605400000050167e-05,7.831799999991063e-05,6.611099999975778e-05,6.784700000039834e-05,8.561700000075945e-05,6.634100000013632e-05,6.687800000015898e-05,6.68429999999276e-05,8.54949999995469e-05,8.617499999985512e-05,6.670799999941579e-05,6.730700000012746e-05,6.67370000000389e-05,8.681799999976647e-05,6.691200000030761e-05,8.592899999992909e-05,8.669500000024755e-05,6.717399999978113e-05,6.750000000010914e-05,6.728199999983531e-05,6.69939999999869e-05,8.677199999951313e-05,8.582799999956592e-05,8.545900000012097e-05,8.6884999999981e-05,8.637200000016776e-05,8.645600000001252e-05,8.606799999988368e-05,6.703199999957832e-05,8.681600000048917e-05,8.649599999976942e-05
