,File name,Net string,Traces
27,Road_Traffic_Fine_Management_Process.a5176d26-475a-4e75-b112-c9044c9027fe.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'Payment'), (n6, 'Insert Date Appeal to Prefecture'), (n7, 'Receive Result Appeal from Prefecture'), (n8, 'Send Appeal to Prefecture'), (n9, 'Notify Result Appeal to Offender') ]
arcs: [ (n6, 'Insert Date Appeal to Prefecture')->n4, (n7, 'Receive Result Appeal from Prefecture')->n2, (n7, 'Receive Result Appeal from Prefecture')->n3, (n8, 'Send Appeal to Prefecture')->n1, n1->(n7, 'Receive Result Appeal from Prefecture'), n2->(n5, 'Payment'), n3->(n9, 'Notify Result Appeal to Offender'), n4->(n7, 'Receive Result Appeal from Prefecture') ], [], [])","[['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Payment', 'Notify Result Appeal to Offender'], ['Send Appeal to Prefecture', 'Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Payment', 'Notify Result Appeal to Offender'], ['Send Appeal to Prefecture', 'Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
28,Road_Traffic_Fine_Management_Process.61c17878-9611-4ce8-9d2d-8b8c73a7178d.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'Payment'), (n5, 'Insert Date Appeal to Prefecture'), (n6, 'Receive Result Appeal from Prefecture'), (n7, 'Notify Result Appeal to Offender') ]
arcs: [ (n5, 'Insert Date Appeal to Prefecture')->n2, (n6, 'Receive Result Appeal from Prefecture')->n1, (n7, 'Notify Result Appeal to Offender')->n3, n1->(n4, 'Payment'), n2->(n7, 'Notify Result Appeal to Offender'), n3->(n4, 'Payment') ], [], [])","[['Receive Result Appeal from Prefecture', 'Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Receive Result Appeal from Prefecture', 'Payment'], ['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
29,Road_Traffic_Fine_Management_Process.4f4d55d3-d831-4a5b-93d7-68f323438c2f.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'Payment'), (n6, 'Insert Date Appeal to Prefecture'), (n7, 'Receive Result Appeal from Prefecture'), (n8, 'Notify Result Appeal to Offender'), (n9, 'Send Appeal to Prefecture') ]
arcs: [ (n6, 'Insert Date Appeal to Prefecture')->n3, (n7, 'Receive Result Appeal from Prefecture')->n2, (n8, 'Notify Result Appeal to Offender')->n4, (n9, 'Send Appeal to Prefecture')->n1, n1->(n7, 'Receive Result Appeal from Prefecture'), n2->(n8, 'Notify Result Appeal to Offender'), n3->(n8, 'Notify Result Appeal to Offender'), n4->(n5, 'Payment') ], [], [])","[['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Send Appeal to Prefecture', 'Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
30,Road_Traffic_Fine_Management_Process.300288ba-6517-4955-82ef-bb7587903c6c.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'Payment'), (n6, 'Insert Date Appeal to Prefecture'), (n7, 'Receive Result Appeal from Prefecture'), (n8, 'Notify Result Appeal to Offender'), (n9, 'Send Appeal to Prefecture') ]
arcs: [ (n6, 'Insert Date Appeal to Prefecture')->n3, (n7, 'Receive Result Appeal from Prefecture')->n2, (n8, 'Notify Result Appeal to Offender')->n4, (n9, 'Send Appeal to Prefecture')->n1, n1->(n5, 'Payment'), n2->(n8, 'Notify Result Appeal to Offender'), n3->(n9, 'Send Appeal to Prefecture'), n4->(n5, 'Payment') ], [], [])","[['Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Payment'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Receive Result Appeal from Prefecture', 'Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Send Appeal to Prefecture', 'Payment'], ['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Send Appeal to Prefecture', 'Payment'], ['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Send Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Receive Result Appeal from Prefecture', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
31,Road_Traffic_Fine_Management_Process.77885b52-ca5d-47e3-b052-c1c98ddd3595.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n10, 'Appeal to Judge'), (n5, 'Payment'), (n6, 'Insert Date Appeal to Prefecture'), (n7, 'Receive Result Appeal from Prefecture'), (n8, 'Send Appeal to Prefecture'), (n9, 'Notify Result Appeal to Offender') ]
arcs: [ (n5, 'Payment')->n3, (n6, 'Insert Date Appeal to Prefecture')->n2, (n6, 'Insert Date Appeal to Prefecture')->n4, (n7, 'Receive Result Appeal from Prefecture')->n1, (n8, 'Send Appeal to Prefecture')->n3, n1->(n9, 'Notify Result Appeal to Offender'), n2->(n8, 'Send Appeal to Prefecture'), n3->(n10, 'Appeal to Judge'), n3->(n9, 'Notify Result Appeal to Offender'), n4->(n7, 'Receive Result Appeal from Prefecture') ], [], [])","[['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Send Appeal to Prefecture', 'Notify Result Appeal to Offender'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender']]"
32,Road_Traffic_Fine_Management_Process.2ca88584-4144-4c21-94a7-94a571c9f825.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'Payment'), (n5, 'Insert Date Appeal to Prefecture'), (n6, 'Receive Result Appeal from Prefecture'), (n7, 'Send Appeal to Prefecture') ]
arcs: [ (n5, 'Insert Date Appeal to Prefecture')->n3, (n6, 'Receive Result Appeal from Prefecture')->n2, (n7, 'Send Appeal to Prefecture')->n1, n1->(n6, 'Receive Result Appeal from Prefecture'), n2->(n4, 'Payment'), n3->(n6, 'Receive Result Appeal from Prefecture') ], [], [])","[['Send Appeal to Prefecture', 'Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Payment'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Payment']]"
33,Road_Traffic_Fine_Management_Process.f87e48c7-254a-476d-991e-7de4985120f5.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'Insert Date Appeal to Prefecture'), (n6, 'Receive Result Appeal from Prefecture'), (n7, 'Send Appeal to Prefecture'), (n8, 'Notify Result Appeal to Offender'), (n9, 'Send for Credit Collection') ]
arcs: [ (n5, 'Insert Date Appeal to Prefecture')->n3, (n5, 'Insert Date Appeal to Prefecture')->n4, (n6, 'Receive Result Appeal from Prefecture')->n2, (n7, 'Send Appeal to Prefecture')->n1, n1->(n9, 'Send for Credit Collection'), n2->(n8, 'Notify Result Appeal to Offender'), n3->(n7, 'Send Appeal to Prefecture'), n4->(n6, 'Receive Result Appeal from Prefecture') ], [], [])","[['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Send Appeal to Prefecture', 'Send for Credit Collection'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Send for Credit Collection', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender'], ['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Send Appeal to Prefecture', 'Send for Credit Collection', 'Notify Result Appeal to Offender'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Send for Credit Collection', 'Notify Result Appeal to Offender'], ['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Send Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Send for Credit Collection'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Send for Credit Collection']]"
34,Road_Traffic_Fine_Management_Process.9418c911-3c38-4fe2-a547-77f0c9204c68.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'Payment'), (n5, 'Insert Date Appeal to Prefecture'), (n6, 'Receive Result Appeal from Prefecture'), (n7, 'Notify Result Appeal to Offender') ]
arcs: [ (n5, 'Insert Date Appeal to Prefecture')->n1, (n5, 'Insert Date Appeal to Prefecture')->n2, (n7, 'Notify Result Appeal to Offender')->n3, n1->(n7, 'Notify Result Appeal to Offender'), n2->(n6, 'Receive Result Appeal from Prefecture'), n3->(n4, 'Payment') ], [], [])","[['Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Receive Result Appeal from Prefecture', 'Payment'], ['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Payment', 'Receive Result Appeal from Prefecture']]"
35,Road_Traffic_Fine_Management_Process.d5d9fe14-de76-4e71-b223-b9bea53d623b.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'Payment'), (n6, 'Insert Date Appeal to Prefecture'), (n7, 'Notify Result Appeal to Offender'), (n8, 'Send Appeal to Prefecture') ]
arcs: [ (n6, 'Insert Date Appeal to Prefecture')->n2, (n6, 'Insert Date Appeal to Prefecture')->n3, (n7, 'Notify Result Appeal to Offender')->n4, (n8, 'Send Appeal to Prefecture')->n1, n1->(n5, 'Payment'), n2->(n7, 'Notify Result Appeal to Offender'), n3->(n8, 'Send Appeal to Prefecture'), n4->(n5, 'Payment') ], [], [])","[['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Send Appeal to Prefecture', 'Payment']]"
36,Road_Traffic_Fine_Management_Process.e356f47b-25ce-44c2-91a2-640af8189acc.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'Send Appeal to Prefecture'), (n6, 'Payment'), (n7, 'Insert Date Appeal to Prefecture'), (n8, 'Receive Result Appeal from Prefecture'), (n9, 'Notify Result Appeal to Offender') ]
arcs: [ (n10, 'Send Appeal to Prefecture')->n1, (n7, 'Insert Date Appeal to Prefecture')->n3, (n7, 'Insert Date Appeal to Prefecture')->n4, (n8, 'Receive Result Appeal from Prefecture')->n2, (n9, 'Notify Result Appeal to Offender')->n5, n1->(n8, 'Receive Result Appeal from Prefecture'), n2->(n9, 'Notify Result Appeal to Offender'), n3->(n10, 'Send Appeal to Prefecture'), n4->(n8, 'Receive Result Appeal from Prefecture'), n5->(n6, 'Payment') ], [], [])","[['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
37,Road_Traffic_Fine_Management_Process.2eb8c74b-f58f-4083-a651-0ac10f5e4823.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'Payment'), (n6, 'Insert Date Appeal to Prefecture'), (n7, 'Receive Result Appeal from Prefecture'), (n8, 'Notify Result Appeal to Offender') ]
arcs: [ (n6, 'Insert Date Appeal to Prefecture')->n2, (n6, 'Insert Date Appeal to Prefecture')->n3, (n7, 'Receive Result Appeal from Prefecture')->n1, (n8, 'Notify Result Appeal to Offender')->n4, n1->(n8, 'Notify Result Appeal to Offender'), n2->(n8, 'Notify Result Appeal to Offender'), n3->(n7, 'Receive Result Appeal from Prefecture'), n4->(n5, 'Payment') ], [], [])","[['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
38,Road_Traffic_Fine_Management_Process.dc2d9b82-36fe-469b-862f-b50e8c8420d3.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'Payment'), (n5, 'Receive Result Appeal from Prefecture'), (n6, 'Notify Result Appeal to Offender'), (n7, 'Send Appeal to Prefecture') ]
arcs: [ (n5, 'Receive Result Appeal from Prefecture')->n2, (n6, 'Notify Result Appeal to Offender')->n3, (n7, 'Send Appeal to Prefecture')->n1, n1->(n5, 'Receive Result Appeal from Prefecture'), n2->(n4, 'Payment'), n3->(n4, 'Payment') ], [], [])","[['Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Notify Result Appeal to Offender', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Payment'], ['Send Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Receive Result Appeal from Prefecture', 'Payment']]"
39,Road_Traffic_Fine_Management_Process.3fd857cf-4a68-4345-bd89-a1230bfe585c.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'Payment'), (n5, 'Insert Date Appeal to Prefecture'), (n6, 'Receive Result Appeal from Prefecture'), (n7, 'Notify Result Appeal to Offender') ]
arcs: [ (n5, 'Insert Date Appeal to Prefecture')->n1, (n6, 'Receive Result Appeal from Prefecture')->n2, (n7, 'Notify Result Appeal to Offender')->n3, n1->(n4, 'Payment'), n2->(n7, 'Notify Result Appeal to Offender'), n3->(n4, 'Payment') ], [], [])","[['Receive Result Appeal from Prefecture', 'Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Insert Date Appeal to Prefecture', 'Payment']]"
40,Road_Traffic_Fine_Management_Process.726d7918-3274-4718-9eab-1256ea6f3607.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'Send Appeal to Prefecture'), (n6, 'Payment'), (n7, 'Insert Date Appeal to Prefecture'), (n8, 'Receive Result Appeal from Prefecture'), (n9, 'Notify Result Appeal to Offender') ]
arcs: [ (n10, 'Send Appeal to Prefecture')->n1, (n7, 'Insert Date Appeal to Prefecture')->n3, (n7, 'Insert Date Appeal to Prefecture')->n4, (n8, 'Receive Result Appeal from Prefecture')->n2, (n9, 'Notify Result Appeal to Offender')->n5, n1->(n6, 'Payment'), n2->(n9, 'Notify Result Appeal to Offender'), n3->(n10, 'Send Appeal to Prefecture'), n4->(n8, 'Receive Result Appeal from Prefecture'), n5->(n6, 'Payment') ], [], [])","[['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Send Appeal to Prefecture', 'Payment'], ['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Send Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
41,Road_Traffic_Fine_Management_Process.ad0f03b8-3fb3-4dd5-b3aa-a7b15aefc469.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'Insert Date Appeal to Prefecture'), (n5, 'Receive Result Appeal from Prefecture'), (n6, 'Send Appeal to Prefecture'), (n7, 'Insert Fine Notification') ]
arcs: [ (n4, 'Insert Date Appeal to Prefecture')->n3, (n6, 'Send Appeal to Prefecture')->n2, (n7, 'Insert Fine Notification')->n1, n1->(n4, 'Insert Date Appeal to Prefecture'), n2->(n5, 'Receive Result Appeal from Prefecture'), n3->(n6, 'Send Appeal to Prefecture') ], [], [])","[['Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture']]"
42,Road_Traffic_Fine_Management_Process.b1be4bc4-0bc9-470c-b0d3-291a8a64358a.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'Payment'), (n5, 'Receive Result Appeal from Prefecture'), (n6, 'Notify Result Appeal to Offender'), (n7, 'Send Appeal to Prefecture') ]
arcs: [ (n5, 'Receive Result Appeal from Prefecture')->n2, (n6, 'Notify Result Appeal to Offender')->n3, (n7, 'Send Appeal to Prefecture')->n1, n1->(n4, 'Payment'), n2->(n6, 'Notify Result Appeal to Offender'), n3->(n4, 'Payment') ], [], [])","[['Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Send Appeal to Prefecture', 'Payment'], ['Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Receive Result Appeal from Prefecture', 'Send Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
43,Road_Traffic_Fine_Management_Process.3c96c97c-c08c-4213-8ea4-d6ac2a272781.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'Payment'), (n5, 'Insert Date Appeal to Prefecture'), (n6, 'Receive Result Appeal from Prefecture'), (n7, 'Send Appeal to Prefecture'), (n8, 'Notify Result Appeal to Offender'), (n9, 'Appeal to Judge') ]
arcs: [ (n4, 'Payment')->n3, (n5, 'Insert Date Appeal to Prefecture')->n2, (n7, 'Send Appeal to Prefecture')->n1, (n7, 'Send Appeal to Prefecture')->n3, n1->(n6, 'Receive Result Appeal from Prefecture'), n2->(n7, 'Send Appeal to Prefecture'), n3->(n8, 'Notify Result Appeal to Offender'), n3->(n9, 'Appeal to Judge') ], [], [])","[['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Appeal to Judge', 'Receive Result Appeal from Prefecture'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Receive Result Appeal from Prefecture'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Appeal to Judge']]"
44,Road_Traffic_Fine_Management_Process.411a8583-90bf-4147-96c3-165abe7d9696.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'Payment'), (n6, 'Insert Date Appeal to Prefecture'), (n7, 'Receive Result Appeal from Prefecture'), (n8, 'Notify Result Appeal to Offender') ]
arcs: [ (n6, 'Insert Date Appeal to Prefecture')->n3, (n7, 'Receive Result Appeal from Prefecture')->n1, (n7, 'Receive Result Appeal from Prefecture')->n2, (n8, 'Notify Result Appeal to Offender')->n4, n1->(n5, 'Payment'), n2->(n8, 'Notify Result Appeal to Offender'), n3->(n7, 'Receive Result Appeal from Prefecture'), n4->(n5, 'Payment') ], [], [])","[['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
45,Road_Traffic_Fine_Management_Process.08d19a0b-0229-457f-a50e-5275c7bd5781.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'Payment'), (n6, 'Insert Date Appeal to Prefecture'), (n7, 'Receive Result Appeal from Prefecture'), (n8, 'Notify Result Appeal to Offender'), (n9, 'Send Appeal to Prefecture') ]
arcs: [ (n6, 'Insert Date Appeal to Prefecture')->n3, (n7, 'Receive Result Appeal from Prefecture')->n2, (n8, 'Notify Result Appeal to Offender')->n4, (n9, 'Send Appeal to Prefecture')->n1, n1->(n7, 'Receive Result Appeal from Prefecture'), n2->(n5, 'Payment'), n3->(n8, 'Notify Result Appeal to Offender'), n4->(n5, 'Payment') ], [], [])","[['Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Payment'], ['Send Appeal to Prefecture', 'Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Receive Result Appeal from Prefecture', 'Payment'], ['Send Appeal to Prefecture', 'Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Receive Result Appeal from Prefecture', 'Payment']]"
46,Road_Traffic_Fine_Management_Process.baeadf46-60a7-4b58-b592-d70de9c8a6dc.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'Payment'), (n6, 'Insert Date Appeal to Prefecture'), (n7, 'Receive Result Appeal from Prefecture'), (n8, 'Notify Result Appeal to Offender') ]
arcs: [ (n6, 'Insert Date Appeal to Prefecture')->n2, (n6, 'Insert Date Appeal to Prefecture')->n3, (n7, 'Receive Result Appeal from Prefecture')->n1, (n8, 'Notify Result Appeal to Offender')->n4, n1->(n5, 'Payment'), n2->(n8, 'Notify Result Appeal to Offender'), n3->(n7, 'Receive Result Appeal from Prefecture'), n4->(n5, 'Payment') ], [], [])","[['Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Receive Result Appeal from Prefecture', 'Payment'], ['Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
47,Road_Traffic_Fine_Management_Process.a4b3f8db-6c18-4c5a-a0e9-048b65dc81f2.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'Send Appeal to Prefecture'), (n6, 'Payment'), (n7, 'Insert Date Appeal to Prefecture'), (n8, 'Receive Result Appeal from Prefecture'), (n9, 'Notify Result Appeal to Offender') ]
arcs: [ (n10, 'Send Appeal to Prefecture')->n1, (n10, 'Send Appeal to Prefecture')->n2, (n7, 'Insert Date Appeal to Prefecture')->n4, (n8, 'Receive Result Appeal from Prefecture')->n3, (n9, 'Notify Result Appeal to Offender')->n5, n1->(n6, 'Payment'), n2->(n8, 'Receive Result Appeal from Prefecture'), n3->(n9, 'Notify Result Appeal to Offender'), n4->(n10, 'Send Appeal to Prefecture'), n5->(n6, 'Payment') ], [], [])","[['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
48,Road_Traffic_Fine_Management_Process.52a34516-e059-46b9-b121-16f04757dba8.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'Payment'), (n5, 'Insert Date Appeal to Prefecture'), (n6, 'Receive Result Appeal from Prefecture'), (n7, 'Send Appeal to Prefecture') ]
arcs: [ (n5, 'Insert Date Appeal to Prefecture')->n3, (n6, 'Receive Result Appeal from Prefecture')->n2, (n7, 'Send Appeal to Prefecture')->n1, n1->(n6, 'Receive Result Appeal from Prefecture'), n2->(n4, 'Payment'), n3->(n7, 'Send Appeal to Prefecture') ], [], [])","[['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Payment']]"
49,Road_Traffic_Fine_Management_Process.9b003e92-783e-4523-b0ad-b4e0093ade7b.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'Payment'), (n5, 'Insert Date Appeal to Prefecture'), (n6, 'Receive Result Appeal from Prefecture'), (n7, 'Send Appeal to Prefecture') ]
arcs: [ (n5, 'Insert Date Appeal to Prefecture')->n3, (n7, 'Send Appeal to Prefecture')->n1, (n7, 'Send Appeal to Prefecture')->n2, n1->(n4, 'Payment'), n2->(n6, 'Receive Result Appeal from Prefecture'), n3->(n7, 'Send Appeal to Prefecture') ], [], [])","[['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Payment', 'Receive Result Appeal from Prefecture'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Payment']]"
50,Road_Traffic_Fine_Management_Process.4bbb56fc-f22f-4a13-a4cd-c184b33d3062.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'Payment'), (n6, 'Insert Date Appeal to Prefecture'), (n7, 'Receive Result Appeal from Prefecture'), (n8, 'Notify Result Appeal to Offender'), (n9, 'Send Appeal to Prefecture') ]
arcs: [ (n6, 'Insert Date Appeal to Prefecture')->n1, (n7, 'Receive Result Appeal from Prefecture')->n3, (n8, 'Notify Result Appeal to Offender')->n4, (n9, 'Send Appeal to Prefecture')->n2, n1->(n5, 'Payment'), n2->(n7, 'Receive Result Appeal from Prefecture'), n3->(n8, 'Notify Result Appeal to Offender'), n4->(n5, 'Payment') ], [], [])","[['Send Appeal to Prefecture', 'Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment'], ['Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Insert Date Appeal to Prefecture', 'Payment'], ['Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
51,Road_Traffic_Fine_Management_Process.d8a94af2-48da-41ff-b21a-8330bd904f7b.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'Payment'), (n6, 'Insert Date Appeal to Prefecture'), (n7, 'Receive Result Appeal from Prefecture'), (n8, 'Send Appeal to Prefecture'), (n9, 'Notify Result Appeal to Offender') ]
arcs: [ (n6, 'Insert Date Appeal to Prefecture')->n4, (n7, 'Receive Result Appeal from Prefecture')->n2, (n7, 'Receive Result Appeal from Prefecture')->n3, (n8, 'Send Appeal to Prefecture')->n1, n1->(n7, 'Receive Result Appeal from Prefecture'), n2->(n5, 'Payment'), n3->(n9, 'Notify Result Appeal to Offender'), n4->(n8, 'Send Appeal to Prefecture') ], [], [])","[['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Payment', 'Notify Result Appeal to Offender'], ['Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment']]"
52,Road_Traffic_Fine_Management_Process.09d2d5e1-ecdd-4ef6-bb5e-4aeba49a6285.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'Insert Date Appeal to Prefecture'), (n5, 'Receive Result Appeal from Prefecture'), (n6, 'Notify Result Appeal to Offender'), (n7, 'Insert Fine Notification') ]
arcs: [ (n4, 'Insert Date Appeal to Prefecture')->n2, (n4, 'Insert Date Appeal to Prefecture')->n3, (n7, 'Insert Fine Notification')->n1, n1->(n4, 'Insert Date Appeal to Prefecture'), n2->(n6, 'Notify Result Appeal to Offender'), n3->(n5, 'Receive Result Appeal from Prefecture') ], [], [])","[['Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender'], ['Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Notify Result Appeal to Offender', 'Receive Result Appeal from Prefecture']]"
